Gmt time,Open,High,Low,Close,Volume
04.03.2017 13:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 14:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 15:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 16:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 17:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 18:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 19:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 20:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 21:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 22:00:00.000,1.06250,1.06250,1.06250,1.06250,0
04.03.2017 23:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 00:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 01:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 02:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 03:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 04:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 05:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 06:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 07:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 08:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 09:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 10:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 11:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 12:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 13:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 14:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 15:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 16:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 17:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 18:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 19:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 20:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 21:00:00.000,1.06250,1.06250,1.06250,1.06250,0
05.03.2017 22:00:00.000,1.06103,1.06166,1.06009,1.06111,3505.5801
05.03.2017 23:00:00.000,1.06110,1.06220,1.06105,1.06213,4835.2002
06.03.2017 00:00:00.000,1.06213,1.06214,1.06049,1.06126,8317.2197
06.03.2017 01:00:00.000,1.06127,1.06135,1.06058,1.06075,6796.23
06.03.2017 02:00:00.000,1.06075,1.06129,1.06060,1.06075,4749.23
06.03.2017 03:00:00.000,1.06075,1.06116,1.06036,1.06057,4233.5601
06.03.2017 04:00:00.000,1.06057,1.06069,1.06006,1.06009,4364.6602
06.03.2017 05:00:00.000,1.06009,1.06054,1.06004,1.06043,4382.8701
06.03.2017 06:00:00.000,1.06041,1.06047,1.05924,1.05996,6112.1299
06.03.2017 07:00:00.000,1.05996,1.06068,1.05967,1.05991,10115.1602
06.03.2017 08:00:00.000,1.05991,1.06402,1.05967,1.06252,15714.0195
06.03.2017 09:00:00.000,1.06254,1.06361,1.05910,1.06021,15843.4199
06.03.2017 10:00:00.000,1.06023,1.06034,1.05850,1.05915,9917.7002
06.03.2017 11:00:00.000,1.05916,1.05946,1.05803,1.05805,7764.4399
06.03.2017 12:00:00.000,1.05805,1.05911,1.05771,1.05881,8808.6299
06.03.2017 13:00:00.000,1.05883,1.06059,1.05867,1.05977,10860.7803
06.03.2017 14:00:00.000,1.05977,1.06049,1.05926,1.05989,11984
06.03.2017 15:00:00.000,1.05991,1.06081,1.05947,1.05984,16584.5
06.03.2017 16:00:00.000,1.05982,1.05994,1.05813,1.05849,12277.5
06.03.2017 17:00:00.000,1.05851,1.05888,1.05769,1.05778,6697.7798
06.03.2017 18:00:00.000,1.05776,1.05837,1.05748,1.05827,7589.7402
06.03.2017 19:00:00.000,1.05825,1.05886,1.05825,1.05871,6662.8901
06.03.2017 20:00:00.000,1.05872,1.05904,1.05806,1.05828,6325.6401
06.03.2017 21:00:00.000,1.05826,1.05868,1.05813,1.05831,3423.2
06.03.2017 22:00:00.000,1.05831,1.05842,1.05777,1.05822,1952.6899
06.03.2017 23:00:00.000,1.05820,1.05820,1.05762,1.05796,2749.23
07.03.2017 00:00:00.000,1.05794,1.05831,1.05730,1.05751,5465.9502
07.03.2017 01:00:00.000,1.05748,1.05840,1.05733,1.05828,5755.4399
07.03.2017 02:00:00.000,1.05828,1.05872,1.05823,1.05862,5941.7598
07.03.2017 03:00:00.000,1.05862,1.05936,1.05841,1.05897,6468.9502
07.03.2017 04:00:00.000,1.05896,1.05928,1.05817,1.05817,6614.5298
07.03.2017 05:00:00.000,1.05818,1.05877,1.05804,1.05857,5692.5601
07.03.2017 06:00:00.000,1.05858,1.05907,1.05835,1.05857,6350.48
07.03.2017 07:00:00.000,1.05857,1.05995,1.05825,1.05971,11028.5098
07.03.2017 08:00:00.000,1.05968,1.06028,1.05845,1.05853,11880.5703
07.03.2017 09:00:00.000,1.05853,1.05882,1.05636,1.05638,11467.4102
07.03.2017 10:00:00.000,1.05639,1.05775,1.05585,1.05760,11785.4102
07.03.2017 11:00:00.000,1.05759,1.05796,1.05713,1.05749,7729.2002
07.03.2017 12:00:00.000,1.05749,1.05764,1.05672,1.05694,8581
07.03.2017 13:00:00.000,1.05694,1.05803,1.05636,1.05696,12375.75
07.03.2017 14:00:00.000,1.05696,1.05729,1.05610,1.05636,14456.0303
07.03.2017 15:00:00.000,1.05636,1.05810,1.05611,1.05797,13298.1201
07.03.2017 16:00:00.000,1.05799,1.05832,1.05711,1.05811,9938.1602
07.03.2017 17:00:00.000,1.05809,1.05890,1.05732,1.05751,8387.4697
07.03.2017 18:00:00.000,1.05750,1.05761,1.05668,1.05671,6972.2998
07.03.2017 19:00:00.000,1.05670,1.05698,1.05652,1.05673,6353.2798
07.03.2017 20:00:00.000,1.05670,1.05734,1.05658,1.05703,5191.1001
07.03.2017 21:00:00.000,1.05701,1.05704,1.05659,1.05666,2599.6599
07.03.2017 22:00:00.000,1.05666,1.05710,1.05640,1.05670,2083.6101
07.03.2017 23:00:00.000,1.05670,1.05702,1.05642,1.05696,2835.8899
08.03.2017 00:00:00.000,1.05697,1.05739,1.05676,1.05713,5221.2598
08.03.2017 01:00:00.000,1.05714,1.05744,1.05670,1.05682,5414.1602
08.03.2017 02:00:00.000,1.05680,1.05697,1.05634,1.05689,4701.8999
08.03.2017 03:00:00.000,1.05689,1.05690,1.05643,1.05666,5500.2998
08.03.2017 04:00:00.000,1.05665,1.05685,1.05601,1.05614,5214.73
08.03.2017 05:00:00.000,1.05614,1.05641,1.05585,1.05638,5393.6099
08.03.2017 06:00:00.000,1.05636,1.05697,1.05628,1.05659,5896.1602
08.03.2017 07:00:00.000,1.05659,1.05732,1.05562,1.05604,11241.8701
08.03.2017 08:00:00.000,1.05604,1.05642,1.05514,1.05562,12668.5596
08.03.2017 09:00:00.000,1.05561,1.05583,1.05477,1.05561,11340.4697
08.03.2017 10:00:00.000,1.05560,1.05623,1.05521,1.05571,7983.4102
08.03.2017 11:00:00.000,1.05571,1.05624,1.05539,1.05605,7370.98
08.03.2017 12:00:00.000,1.05604,1.05623,1.05491,1.05581,10377.8604
08.03.2017 13:00:00.000,1.05582,1.05589,1.05351,1.05541,18395.6504
08.03.2017 14:00:00.000,1.05541,1.05627,1.05506,1.05541,16299.6104
08.03.2017 15:00:00.000,1.05542,1.05614,1.05532,1.05567,15225.7002
08.03.2017 16:00:00.000,1.05567,1.05582,1.05437,1.05466,11951.5303
08.03.2017 17:00:00.000,1.05465,1.05487,1.05364,1.05367,9183.2998
08.03.2017 18:00:00.000,1.05366,1.05507,1.05366,1.05487,10101.8096
08.03.2017 19:00:00.000,1.05488,1.05516,1.05429,1.05489,8828.2803
08.03.2017 20:00:00.000,1.05487,1.05501,1.05415,1.05441,6387.3901
08.03.2017 21:00:00.000,1.05440,1.05446,1.05389,1.05411,3892.1799
08.03.2017 22:00:00.000,1.05411,1.05437,1.05390,1.05412,1547.3101
08.03.2017 23:00:00.000,1.05411,1.05480,1.05392,1.05451,2712.9299
09.03.2017 00:00:00.000,1.05452,1.05452,1.05370,1.05382,4676.9102
09.03.2017 01:00:00.000,1.05378,1.05445,1.05371,1.05430,6314.2202
09.03.2017 02:00:00.000,1.05429,1.05429,1.05375,1.05380,6609.27
09.03.2017 03:00:00.000,1.05381,1.05391,1.05304,1.05308,5506.0698
09.03.2017 04:00:00.000,1.05310,1.05329,1.05292,1.05313,5353.5
09.03.2017 05:00:00.000,1.05313,1.05330,1.05284,1.05329,4264.7202
09.03.2017 06:00:00.000,1.05329,1.05439,1.05312,1.05372,7069.8101
09.03.2017 07:00:00.000,1.05372,1.05434,1.05253,1.05349,12906.75
09.03.2017 08:00:00.000,1.05348,1.05629,1.05334,1.05569,13029.7998
09.03.2017 09:00:00.000,1.05570,1.05698,1.05481,1.05589,11053.8799
09.03.2017 10:00:00.000,1.05590,1.05645,1.05550,1.05578,8095
09.03.2017 11:00:00.000,1.05577,1.05656,1.05532,1.05614,9247.8701
09.03.2017 12:00:00.000,1.05616,1.05664,1.05459,1.05581,10354.3896
09.03.2017 13:00:00.000,1.05589,1.05931,1.05425,1.05846,22890.6191
09.03.2017 14:00:00.000,1.05848,1.06153,1.05800,1.05939,24120.5898
09.03.2017 15:00:00.000,1.05937,1.05942,1.05766,1.05812,18064.9902
09.03.2017 16:00:00.000,1.05812,1.05860,1.05669,1.05853,16499.0508
09.03.2017 17:00:00.000,1.05852,1.05879,1.05793,1.05802,8148.1699
09.03.2017 18:00:00.000,1.05800,1.05969,1.05783,1.05912,8578.6299
09.03.2017 19:00:00.000,1.05911,1.05948,1.05841,1.05922,7195.4102
09.03.2017 20:00:00.000,1.05920,1.05955,1.05823,1.05824,7095.0698
09.03.2017 21:00:00.000,1.05824,1.05855,1.05729,1.05777,4965.5298
09.03.2017 22:00:00.000,1.05778,1.05828,1.05737,1.05753,2051.98
09.03.2017 23:00:00.000,1.05761,1.05798,1.05726,1.05798,2477.45
10.03.2017 00:00:00.000,1.05797,1.05926,1.05784,1.05884,6440.3799
10.03.2017 01:00:00.000,1.05884,1.05895,1.05842,1.05876,4455.21
10.03.2017 02:00:00.000,1.05876,1.05962,1.05876,1.05941,5523.8799
10.03.2017 03:00:00.000,1.05942,1.06009,1.05931,1.05953,4568.4502
10.03.2017 04:00:00.000,1.05955,1.05980,1.05934,1.05972,3703.21
10.03.2017 05:00:00.000,1.05972,1.06029,1.05955,1.05984,4708.6001
10.03.2017 06:00:00.000,1.05983,1.06024,1.05903,1.05907,5619.9199
10.03.2017 07:00:00.000,1.05907,1.05988,1.05883,1.05945,8897.29
10.03.2017 08:00:00.000,1.05944,1.06188,1.05928,1.06111,11776.1904
10.03.2017 09:00:00.000,1.06110,1.06194,1.06069,1.06139,9868.3799
10.03.2017 10:00:00.000,1.06139,1.06168,1.06093,1.06105,7078.0298
10.03.2017 11:00:00.000,1.06105,1.06124,1.06043,1.06076,7790.7402
10.03.2017 12:00:00.000,1.06076,1.06153,1.06026,1.06033,7745.0898
10.03.2017 13:00:00.000,1.06031,1.06468,1.05996,1.06465,19695.4707
10.03.2017 14:00:00.000,1.06463,1.06521,1.06202,1.06340,20091.2891
10.03.2017 15:00:00.000,1.06343,1.06707,1.06209,1.06575,22196.7207
10.03.2017 16:00:00.000,1.06574,1.06771,1.06489,1.06670,14980.4004
10.03.2017 17:00:00.000,1.06671,1.06776,1.06642,1.06689,9613.75
10.03.2017 18:00:00.000,1.06691,1.06869,1.06688,1.06805,8420.5098
10.03.2017 19:00:00.000,1.06805,1.06924,1.06798,1.06918,7949.9502
10.03.2017 20:00:00.000,1.06918,1.06993,1.06866,1.06868,7337.6299
10.03.2017 21:00:00.000,1.06868,1.06899,1.06696,1.06763,6355.9302
10.03.2017 22:00:00.000,1.06763,1.06763,1.06763,1.06763,0
10.03.2017 23:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 00:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 01:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 02:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 03:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 04:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 05:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 06:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 07:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 08:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 09:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 10:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 11:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 12:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 13:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 14:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 15:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 16:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 17:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 18:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 19:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 20:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 21:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 22:00:00.000,1.06763,1.06763,1.06763,1.06763,0
11.03.2017 23:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 00:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 01:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 02:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 03:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 04:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 05:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 06:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 07:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 08:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 09:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 10:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 11:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 12:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 13:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 14:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 15:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 16:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 17:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 18:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 19:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 20:00:00.000,1.06763,1.06763,1.06763,1.06763,0
12.03.2017 21:00:00.000,1.06821,1.06883,1.06797,1.06869,1136.29
12.03.2017 22:00:00.000,1.06871,1.06876,1.06791,1.06797,2802.25
12.03.2017 23:00:00.000,1.06798,1.06930,1.06788,1.06899,3036.6599
13.03.2017 00:00:00.000,1.06899,1.06927,1.06827,1.06827,6545.8501
13.03.2017 01:00:00.000,1.06828,1.06874,1.06809,1.06853,7259.9502
13.03.2017 02:00:00.000,1.06855,1.06967,1.06840,1.06951,6345.7798
13.03.2017 03:00:00.000,1.06951,1.07010,1.06949,1.06975,5453.04
13.03.2017 04:00:00.000,1.06973,1.07008,1.06969,1.06992,4780.8398
13.03.2017 05:00:00.000,1.06992,1.07070,1.06980,1.06984,6458.4502
13.03.2017 06:00:00.000,1.06981,1.07134,1.06971,1.07126,8491.7197
13.03.2017 07:00:00.000,1.07125,1.07146,1.06942,1.06959,13998.6602
13.03.2017 08:00:00.000,1.06958,1.06974,1.06717,1.06744,15237.4805
13.03.2017 09:00:00.000,1.06745,1.06790,1.06649,1.06654,13207.8701
13.03.2017 10:00:00.000,1.06653,1.06748,1.06635,1.06737,10197.0596
13.03.2017 11:00:00.000,1.06737,1.06772,1.06676,1.06679,11644.7803
13.03.2017 12:00:00.000,1.06679,1.06759,1.06591,1.06595,15273.8896
13.03.2017 13:00:00.000,1.06596,1.06706,1.06562,1.06705,14824.7998
13.03.2017 14:00:00.000,1.06705,1.06717,1.06559,1.06660,11512.29
13.03.2017 15:00:00.000,1.06661,1.06793,1.06641,1.06694,10556.5
13.03.2017 16:00:00.000,1.06695,1.06735,1.06619,1.06628,9215.8203
13.03.2017 17:00:00.000,1.06629,1.06661,1.06563,1.06593,8981.2305
13.03.2017 18:00:00.000,1.06592,1.06612,1.06535,1.06601,6492.6499
13.03.2017 19:00:00.000,1.06603,1.06605,1.06536,1.06544,6158.8301
13.03.2017 20:00:00.000,1.06539,1.06551,1.06525,1.06537,3224.45
13.03.2017 21:00:00.000,1.06535,1.06558,1.06530,1.06542,1014.45
13.03.2017 22:00:00.000,1.06542,1.06569,1.06521,1.06525,2073.29
13.03.2017 23:00:00.000,1.06522,1.06534,1.06451,1.06512,5588.9502
14.03.2017 00:00:00.000,1.06513,1.06585,1.06504,1.06566,5457.7998
14.03.2017 01:00:00.000,1.06566,1.06591,1.06523,1.06565,5419.7402
14.03.2017 02:00:00.000,1.06566,1.06579,1.06526,1.06533,4199.0698
14.03.2017 03:00:00.000,1.06535,1.06544,1.06505,1.06541,3555.1599
14.03.2017 04:00:00.000,1.06542,1.06547,1.06515,1.06540,3412.8701
14.03.2017 05:00:00.000,1.06541,1.06603,1.06540,1.06597,3710.75
14.03.2017 06:00:00.000,1.06597,1.06627,1.06404,1.06456,8408.9004
14.03.2017 07:00:00.000,1.06457,1.06524,1.06376,1.06380,11660.4004
14.03.2017 08:00:00.000,1.06379,1.06485,1.06331,1.06476,11712.6104
14.03.2017 09:00:00.000,1.06476,1.06499,1.06377,1.06398,9080.0498
14.03.2017 10:00:00.000,1.06396,1.06449,1.06355,1.06389,8397.5801
14.03.2017 11:00:00.000,1.06389,1.06394,1.06291,1.06325,9383.6602
14.03.2017 12:00:00.000,1.06325,1.06379,1.06263,1.06293,11938.8496
14.03.2017 13:00:00.000,1.06292,1.06361,1.06273,1.06291,12072.9697
14.03.2017 14:00:00.000,1.06292,1.06433,1.06259,1.06376,13879.3604
14.03.2017 15:00:00.000,1.06372,1.06469,1.06336,1.06453,11259.4404
14.03.2017 16:00:00.000,1.06449,1.06469,1.06365,1.06370,9443.0498
14.03.2017 17:00:00.000,1.06370,1.06370,1.06212,1.06214,9720.3398
14.03.2017 18:00:00.000,1.06213,1.06215,1.06050,1.06110,8112.9502
14.03.2017 19:00:00.000,1.06110,1.06134,1.06030,1.06064,6509.5898
14.03.2017 20:00:00.000,1.06059,1.06077,1.06004,1.06044,3937.9399
14.03.2017 21:00:00.000,1.06044,1.06094,1.06041,1.06089,1593.09
14.03.2017 22:00:00.000,1.06086,1.06099,1.06049,1.06091,2401.1699
14.03.2017 23:00:00.000,1.06091,1.06131,1.06091,1.06124,3438.74
15.03.2017 00:00:00.000,1.06125,1.06154,1.06113,1.06128,6018.29
15.03.2017 01:00:00.000,1.06129,1.06192,1.06125,1.06138,4281.8799
15.03.2017 02:00:00.000,1.06138,1.06177,1.06129,1.06168,4088.1599
15.03.2017 03:00:00.000,1.06166,1.06170,1.06123,1.06157,2952.46
15.03.2017 04:00:00.000,1.06156,1.06185,1.06137,1.06151,3762.1299
15.03.2017 05:00:00.000,1.06149,1.06210,1.06138,1.06201,3372.05
15.03.2017 06:00:00.000,1.06200,1.06300,1.06170,1.06284,8202.5498
15.03.2017 07:00:00.000,1.06284,1.06394,1.06263,1.06386,8876.5898
15.03.2017 08:00:00.000,1.06385,1.06385,1.06270,1.06325,9068.1904
15.03.2017 09:00:00.000,1.06326,1.06373,1.06230,1.06268,10346.7305
15.03.2017 10:00:00.000,1.06270,1.06296,1.06181,1.06246,8356.5801
15.03.2017 11:00:00.000,1.06244,1.06277,1.06208,1.06235,8735.3496
15.03.2017 12:00:00.000,1.06235,1.06343,1.06195,1.06205,10176.2695
15.03.2017 13:00:00.000,1.06205,1.06256,1.06075,1.06159,12404.46
15.03.2017 14:00:00.000,1.06159,1.06276,1.06126,1.06257,11944.7695
15.03.2017 15:00:00.000,1.06259,1.06373,1.06249,1.06310,10819.5898
15.03.2017 16:00:00.000,1.06312,1.06449,1.06272,1.06427,11054.2598
15.03.2017 17:00:00.000,1.06426,1.06437,1.06271,1.06271,9490.0303
15.03.2017 18:00:00.000,1.06272,1.07115,1.06230,1.07051,27677.7695
15.03.2017 19:00:00.000,1.07049,1.07188,1.06855,1.07086,18762.3203
15.03.2017 20:00:00.000,1.07085,1.07403,1.07060,1.07349,10435.2598
15.03.2017 21:00:00.000,1.07350,1.07375,1.07244,1.07370,2936.1101
15.03.2017 22:00:00.000,1.07368,1.07374,1.07292,1.07305,4944.8901
15.03.2017 23:00:00.000,1.07306,1.07398,1.07306,1.07380,6171.2598
16.03.2017 00:00:00.000,1.07379,1.07465,1.07336,1.07359,9302.8203
16.03.2017 01:00:00.000,1.07359,1.07363,1.07236,1.07255,7703.9302
16.03.2017 02:00:00.000,1.07256,1.07316,1.07225,1.07274,6299.5698
16.03.2017 03:00:00.000,1.07273,1.07287,1.07197,1.07215,7822.7002
16.03.2017 04:00:00.000,1.07215,1.07252,1.07212,1.07238,4477.29
16.03.2017 05:00:00.000,1.07238,1.07311,1.07238,1.07267,6166.96
16.03.2017 06:00:00.000,1.07266,1.07410,1.07254,1.07282,7761.8799
16.03.2017 07:00:00.000,1.07285,1.07375,1.07213,1.07260,17743.1895
16.03.2017 08:00:00.000,1.07260,1.07263,1.07060,1.07096,13566.5703
16.03.2017 09:00:00.000,1.07097,1.07179,1.07063,1.07107,11321.71
16.03.2017 10:00:00.000,1.07113,1.07246,1.07106,1.07244,11799.1904
16.03.2017 11:00:00.000,1.07244,1.07315,1.07230,1.07246,11432.1396
16.03.2017 12:00:00.000,1.07246,1.07357,1.07128,1.07330,16727.2598
16.03.2017 13:00:00.000,1.07330,1.07355,1.07210,1.07262,14500.25
16.03.2017 14:00:00.000,1.07263,1.07434,1.07246,1.07376,15181.1699
16.03.2017 15:00:00.000,1.07378,1.07413,1.07262,1.07368,13654.0195
16.03.2017 16:00:00.000,1.07368,1.07404,1.07337,1.07379,9860.25
16.03.2017 17:00:00.000,1.07378,1.07394,1.07124,1.07149,12085.0996
16.03.2017 18:00:00.000,1.07150,1.07504,1.07077,1.07492,14254.9502
16.03.2017 19:00:00.000,1.07493,1.07701,1.07415,1.07694,13106.0195
16.03.2017 20:00:00.000,1.07694,1.07706,1.07638,1.07663,5008.4102
16.03.2017 21:00:00.000,1.07666,1.07747,1.07628,1.07724,2891.8999
16.03.2017 22:00:00.000,1.07723,1.07746,1.07670,1.07719,3699.9299
16.03.2017 23:00:00.000,1.07719,1.07740,1.07690,1.07722,3362.78
17.03.2017 00:00:00.000,1.07720,1.07739,1.07656,1.07672,5254.46
17.03.2017 01:00:00.000,1.07673,1.07708,1.07650,1.07701,5898.5498
17.03.2017 02:00:00.000,1.07701,1.07746,1.07698,1.07746,3192.4199
17.03.2017 03:00:00.000,1.07746,1.07748,1.07705,1.07730,4104.0098
17.03.2017 04:00:00.000,1.07731,1.07737,1.07701,1.07715,3276.1299
17.03.2017 05:00:00.000,1.07716,1.07722,1.07673,1.07714,4344.25
17.03.2017 06:00:00.000,1.07716,1.07817,1.07711,1.07815,6462.7598
17.03.2017 07:00:00.000,1.07815,1.07826,1.07540,1.07540,13304.4102
17.03.2017 08:00:00.000,1.07540,1.07700,1.07538,1.07700,11449.0801
17.03.2017 09:00:00.000,1.07700,1.07800,1.07682,1.07754,12149.9502
17.03.2017 10:00:00.000,1.07755,1.07763,1.07656,1.07674,11655.29
17.03.2017 11:00:00.000,1.07676,1.07676,1.07323,1.07354,15866.9297
17.03.2017 12:00:00.000,1.07353,1.07451,1.07277,1.07360,14820.2803
17.03.2017 13:00:00.000,1.07361,1.07478,1.07329,1.07431,15725.6699
17.03.2017 14:00:00.000,1.07433,1.07567,1.07428,1.07445,14262.4902
17.03.2017 15:00:00.000,1.07447,1.07481,1.07312,1.07418,15409.3398
17.03.2017 16:00:00.000,1.07416,1.07492,1.07401,1.07405,10167.5195
17.03.2017 17:00:00.000,1.07405,1.07555,1.07400,1.07456,11310.2305
17.03.2017 18:00:00.000,1.07457,1.07525,1.07394,1.07419,6898.8599
17.03.2017 19:00:00.000,1.07420,1.07476,1.07375,1.07425,6156.4199
17.03.2017 20:00:00.000,1.07425,1.07425,1.07337,1.07390,3299.6899
17.03.2017 21:00:00.000,1.07390,1.07390,1.07390,1.07390,0
17.03.2017 22:00:00.000,1.07390,1.07390,1.07390,1.07390,0
17.03.2017 23:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 00:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 01:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 02:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 03:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 04:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 05:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 06:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 07:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 08:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 09:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 10:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 11:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 12:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 13:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 14:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 15:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 16:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 17:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 18:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 19:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 20:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 21:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 22:00:00.000,1.07390,1.07390,1.07390,1.07390,0
18.03.2017 23:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 00:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 01:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 02:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 03:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 04:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 05:00:00.000,1.07390,1.07390,1.07390,1.07390,0
